Date,Temperature_High,Temperature_Low,Precipitation,Wind_Speed,Visibility,Weather_Condition
2022-05-31,77.9,65.5,0.0,19.2,9.9,Clear
2022-06-01,98.0,73.0,0.0,3.2,10.0,Clear
2022-06-02,95.9,77.8,0.0,3.3,9.9,Clear
2022-06-03,88.4,72.2,0.0,7.7,9.9,Clear
2022-06-04,80.5,66.8,0.0,21.7,9.7,Windy
2022-06-05,107.8,92.1,0.0,0.4,10.0,Clear
2022-06-06,89.1,68.6,0.0,8.5,9.4,Clear
2022-06-07,70.1,59.9,0.0,33.3,9.9,Windy
2022-06-08,92.7,77.0,0.0,20.2,9.7,Windy
2022-06-09,82.8,67.4,0.0,3.4,10.0,Clear
2022-06-10,79.7,68.8,0.0,15.5,10.0,Clear
2022-06-11,101.2,87.2,0.0,4.8,9.3,Clear
2022-06-12,72.9,59.4,0.0,14.2,10.0,Clear
2022-06-13,85.0,67.4,0.03,23.8,9.8,Windy
2022-06-14,84.6,65.6,0.0,8.4,9.2,Clear
2022-06-15,86.7,70.9,0.02,4.1,9.9,Clear
2022-06-16,95.8,81.9,0.0,13.0,10.0,Clear
2022-06-17,85.6,70.8,0.0,4.2,9.9,Clear
2022-06-18,90.3,74.5,0.0,10.9,10.0,Clear
2022-06-19,88.5,71.0,0.12,6.2,9.3,Clear
2022-06-20,86.1,74.9,0.0,12.6,9.6,Clear
2022-06-21,66.6,46.2,0.0,17.0,9.8,Clear
2022-06-22,92.3,77.8,0.02,8.4,9.8,Clear
2022-06-23,80.0,71.9,0.0,11.4,9.8,Clear
2022-06-24,109.8,96.2,0.0,19.1,9.6,Clear
2022-06-25,108.8,98.6,0.0,10.8,9.5,Clear
2022-06-26,90.3,78.0,0.0,8.9,10.0,Clear
2022-06-27,84.1,65.1,0.0,3.8,9.9,Clear
2022-06-28,83.5,60.5,0.0,22.1,9.8,Windy
2022-06-29,100.0,86.4,0.0,13.1,9.7,Clear
2022-06-30,90.2,70.3,0.0,11.6,10.0,Clear
2022-07-01,108.4,94.2,0.0,2.6,10.0,Clear
2022-07-02,85.3,71.1,0.0,6.0,9.9,Clear
2022-07-03,95.5,83.8,0.0,2.4,9.3,Clear
2022-07-04,104.9,92.4,0.0,5.0,9.9,Clear
2022-07-05,96.0,68.1,0.0,12.6,9.8,Clear
2022-07-06,89.4,79.2,0.02,9.2,9.4,Clear
2022-07-07,94.8,85.2,0.0,2.3,8.9,Clear
2022-07-08,106.3,95.1,0.0,7.0,9.4,Clear
2022-07-09,103.6,84.7,0.0,7.3,10.0,Clear
2022-07-10,86.8,60.1,0.0,16.1,9.9,Clear
2022-07-11,86.8,74.6,0.0,26.3,9.9,Windy
2022-07-12,93.7,73.3,0.0,6.2,9.7,Clear
2022-07-13,70.8,59.2,0.0,7.9,9.6,Clear
2022-07-14,86.7,73.8,0.08,17.1,8.9,Clear
2022-07-15,87.3,71.5,0.0,11.8,9.5,Clear
2022-07-16,97.7,80.7,0.0,11.4,10.0,Clear
2022-07-17,95.5,90.2,0.0,6.1,9.9,Clear
2022-07-18,89.8,75.0,0.0,7.4,9.9,Clear
2022-07-19,95.6,83.6,0.0,10.6,9.9,Clear
2022-07-20,91.0,75.0,0.0,17.2,9.9,Clear
2022-07-21,95.3,78.9,0.0,2.7,9.9,Clear
2022-07-22,73.0,62.9,0.0,5.8,10.0,Clear
2022-07-23,82.8,64.8,0.0,4.4,9.7,Clear
2022-07-24,90.3,74.9,0.13,5.5,9.3,Clear
2022-07-25,75.3,65.2,0.0,18.2,9.9,Clear
2022-07-26,88.6,70.9,0.1,10.7,8.7,Clear
2022-07-27,68.9,61.9,0.0,4.4,10.0,Clear
2022-07-28,73.0,61.4,0.0,3.9,9.9,Clear
2022-07-29,96.6,80.6,0.0,2.0,9.8,Clear
2022-07-30,91.0,75.7,0.0,1.0,10.0,Clear
2022-07-31,84.2,69.2,0.0,33.4,9.9,Windy
2022-08-01,84.2,64.4,0.0,14.9,9.8,Clear
2022-08-02,63.6,48.6,0.0,4.8,9.4,Clear
2022-08-03,76.3,66.0,0.0,6.9,9.6,Clear
2022-08-04,92.1,81.6,0.0,1.7,10.0,Clear
2022-08-05,92.1,83.0,0.0,21.8,9.9,Windy
2022-08-06,57.5,37.8,0.0,8.4,9.8,Clear
2022-08-07,76.5,58.0,0.0,1.8,9.9,Clear
2022-08-08,67.4,57.9,0.0,11.1,9.9,Clear
2022-08-09,75.3,57.2,0.1,33.7,8.1,Windy
2022-08-10,64.8,43.4,0.02,13.3,9.7,Clear
2022-08-11,60.4,48.0,0.0,11.7,10.0,Clear
2022-08-12,66.9,57.6,0.0,4.5,10.0,Clear
2022-08-13,67.2,38.2,0.0,5.6,9.8,Clear
2022-08-14,55.5,36.3,0.0,10.6,10.0,Clear
2022-08-15,69.1,54.5,0.0,10.7,10.0,Clear
2022-08-16,81.8,64.3,0.0,15.4,9.9,Clear
2022-08-17,68.9,49.7,0.0,9.6,9.4,Clear
2022-08-18,57.4,36.7,0.0,4.7,9.9,Clear
2022-08-19,78.8,62.8,0.0,11.0,9.8,Clear
2022-08-20,72.4,59.5,0.0,11.6,9.6,Clear
2022-08-21,71.6,62.7,0.0,19.9,9.8,Clear
2022-08-22,67.0,45.9,0.0,9.0,10.0,Clear
2022-08-23,58.9,41.1,0.0,5.7,9.8,Clear
2022-08-24,72.9,52.6,0.0,7.1,9.8,Clear
2022-08-25,74.0,59.9,0.0,28.5,9.9,Windy
2022-08-26,75.6,61.7,0.0,9.9,9.8,Clear
2022-08-27,78.3,64.3,0.05,3.5,9.8,Clear
2022-08-28,78.7,63.3,0.0,14.2,9.8,Clear
2022-08-29,77.6,62.7,0.0,1.7,9.9,Clear
2022-08-30,94.7,82.7,0.0,1.8,9.6,Clear
2022-08-31,80.9,65.0,0.0,11.1,9.5,Clear
2022-09-01,51.8,45.2,0.0,1.9,9.9,Clear
2022-09-02,81.0,68.5,0.0,6.5,10.0,Clear
2022-09-03,49.4,35.6,0.0,10.6,9.8,Clear
2022-09-04,73.1,68.5,0.0,13.1,10.0,Clear
2022-09-05,61.5,48.0,0.0,9.6,9.9,Clear
2022-09-06,78.7,53.1,0.0,2.0,9.4,Clear
2022-09-07,62.6,48.0,0.27,8.8,9.1,Clear
2022-09-08,59.0,38.7,0.0,8.5,10.0,Clear
2022-09-09,66.1,47.9,0.0,4.5,9.4,Clear
2022-09-10,57.2,46.0,0.0,0.6,9.9,Clear
2022-09-11,53.3,40.9,0.0,5.3,10.0,Clear
2022-09-12,60.3,50.4,0.0,5.9,9.6,Clear
2022-09-13,48.8,37.9,0.0,6.0,10.0,Clear
2022-09-14,59.8,45.0,0.07,14.8,9.6,Clear
2022-09-15,57.5,42.9,0.22,7.4,9.0,Clear
2022-09-16,60.6,40.9,0.0,11.5,9.8,Clear
2022-09-17,62.6,37.8,0.0,14.6,9.8,Clear
2022-09-18,80.8,61.4,0.0,20.4,9.9,Windy
2022-09-19,80.9,59.0,0.0,2.6,10.0,Clear
2022-09-20,43.4,32.1,0.0,14.7,9.9,Clear
2022-09-21,57.7,37.5,0.0,6.8,9.8,Clear
2022-09-22,53.7,34.5,0.0,6.7,9.4,Clear
2022-09-23,60.2,44.2,0.0,5.2,9.2,Clear
2022-09-24,62.8,43.2,0.0,4.8,9.7,Clear
2022-09-25,61.5,51.9,0.29,3.5,8.0,Clear
2022-09-26,49.2,29.2,0.0,15.4,10.0,Clear
2022-09-27,40.4,23.5,0.0,6.1,9.7,Clear
2022-09-28,68.9,54.9,0.0,6.9,9.7,Clear
2022-09-29,49.5,35.8,0.0,4.1,9.4,Clear
2022-09-30,61.8,49.4,0.0,12.1,9.9,Clear
2022-10-01,45.8,27.8,0.0,6.2,9.9,Clear
2022-10-02,57.1,40.9,0.0,4.9,9.9,Clear
2022-10-03,44.4,26.0,0.03,4.1,9.5,Clear
2022-10-04,44.9,24.9,0.06,5.3,9.5,Clear
2022-10-05,51.6,29.2,0.09,4.5,9.0,Clear
2022-10-06,57.5,39.1,0.0,12.9,9.9,Clear
2022-10-07,65.1,48.4,0.0,2.3,9.9,Clear
2022-10-08,41.8,29.2,0.0,10.0,9.9,Clear
2022-10-09,57.2,49.0,0.0,8.9,9.7,Clear
2022-10-10,54.4,39.5,0.0,12.2,9.9,Clear
2022-10-11,39.8,29.9,0.16,10.7,9.5,Clear
2022-10-12,36.6,10.7,0.02,7.3,8.1,Clear
2022-10-13,63.7,56.8,0.07,0.5,9.3,Clear
2022-10-14,40.4,23.4,0.0,9.0,9.7,Clear
2022-10-15,47.6,38.0,0.0,6.8,9.8,Clear
2022-10-16,35.0,11.3,0.02,0.4,7.9,Clear
2022-10-17,43.5,31.2,0.0,0.4,9.9,Clear
2022-10-18,52.5,34.0,0.0,6.3,9.7,Clear
2022-10-19,52.3,44.3,0.0,4.6,9.6,Clear
2022-10-20,55.2,43.6,0.0,7.4,9.8,Clear
2022-10-21,44.3,26.1,0.0,4.4,9.5,Clear
2022-10-22,47.0,28.8,0.0,3.3,9.9,Clear
2022-10-23,44.6,25.8,0.0,3.5,10.0,Clear
2022-10-24,45.7,26.9,0.0,5.1,9.9,Clear
2022-10-25,49.7,35.7,0.19,12.5,9.2,Clear
2022-10-26,38.0,23.4,0.0,16.6,9.7,Clear
2022-10-27,41.0,22.1,0.0,5.1,9.9,Clear
2022-10-28,37.3,20.7,0.0,18.5,10.0,Clear
2022-10-29,41.6,25.6,0.11,6.0,9.7,Clear
2022-10-30,55.8,43.2,0.03,6.7,9.9,Clear
2022-10-31,51.4,48.8,0.0,7.3,9.9,Clear
2022-11-01,32.5,14.7,0.0,1.6,9.7,Clear
2022-11-02,25.2,9.7,0.0,10.9,10.0,Clear
2022-11-03,41.7,35.0,0.02,16.5,9.0,Clear
2022-11-04,30.1,20.0,0.0,4.9,10.0,Clear
2022-11-05,34.9,26.2,0.0,11.0,9.9,Clear
2022-11-06,38.1,18.8,0.0,7.3,9.8,Clear
2022-11-07,38.8,16.4,0.0,7.9,9.8,Clear
2022-11-08,41.3,26.3,0.0,7.1,9.9,Clear
2022-11-09,40.6,24.1,0.04,6.3,9.5,Clear
2022-11-10,49.8,41.2,0.01,7.2,8.9,Clear
2022-11-11,27.6,10.4,0.0,1.9,9.9,Clear
2022-11-12,25.0,9.6,0.02,4.8,9.8,Clear
2022-11-13,37.8,28.6,0.0,23.0,9.9,Windy
2022-11-14,35.2,14.2,0.0,9.8,9.3,Clear
2022-11-15,34.8,34.5,0.0,23.6,9.3,Windy
2022-11-16,45.4,33.4,0.08,5.5,9.8,Clear
2022-11-17,24.1,3.0,0.04,25.4,9.8,Windy
2022-11-18,28.3,16.1,0.0,4.0,9.8,Clear
2022-11-19,43.8,29.3,0.0,11.9,9.8,Clear
2022-11-20,38.7,15.2,0.0,13.3,9.7,Clear
2022-11-21,36.7,26.8,0.0,3.1,9.8,Clear
2022-11-22,40.6,28.5,0.18,2.7,9.5,Clear
2022-11-23,37.2,27.8,0.43,2.3,8.6,Clear
2022-11-24,47.5,38.9,0.11,15.8,9.2,Clear
2022-11-25,43.7,36.4,0.0,1.0,9.9,Clear
2022-11-26,28.4,14.3,0.0,1.1,9.8,Clear
2022-11-27,40.9,20.2,0.0,4.4,9.8,Clear
2022-11-28,27.8,14.0,0.14,16.6,8.7,Clear
2022-11-29,42.1,25.6,0.01,10.2,9.6,Clear
2022-11-30,26.6,21.3,0.0,6.7,9.9,Clear
2022-12-01,41.6,23.8,0.0,6.2,10.0,Clear
2022-12-02,39.1,26.1,0.21,6.9,9.2,Clear
2022-12-03,16.9,13.5,0.0,15.7,10.0,Clear
2022-12-04,16.6,-5.3,0.01,8.0,9.3,Clear
2022-12-05,35.8,12.4,0.0,10.2,9.7,Clear
2022-12-06,34.9,23.0,0.0,6.6,10.0,Clear
2022-12-07,40.3,27.7,0.0,4.8,9.1,Clear
2022-12-08,39.2,38.1,0.0,19.7,10.0,Clear
2022-12-09,59.0,48.8,0.0,13.3,9.3,Clear
2022-12-10,29.5,13.6,0.0,11.7,9.6,Clear
2022-12-11,25.4,2.8,0.0,6.0,9.7,Clear
2022-12-12,29.6,8.8,0.0,9.8,10.0,Clear
2022-12-13,29.2,8.1,0.0,6.8,9.7,Clear
2022-12-14,30.2,24.9,0.02,2.9,9.9,Clear
2022-12-15,24.9,2.7,0.0,8.0,9.8,Clear
2022-12-16,41.0,19.8,0.12,4.5,9.8,Clear
2022-12-17,37.9,19.3,0.0,14.4,9.9,Clear
2022-12-18,21.9,4.5,0.0,31.1,10.0,Windy
2022-12-19,26.6,14.9,0.05,4.5,9.6,Clear
2022-12-20,37.4,17.7,0.01,18.5,8.9,Clear
2022-12-21,48.3,42.2,0.02,2.6,9.9,Clear
2022-12-22,27.0,14.3,0.33,9.8,9.0,Clear
2022-12-23,30.4,20.4,0.29,5.3,9.4,Clear
2022-12-24,27.6,18.3,0.05,7.5,9.7,Clear
2022-12-25,19.4,5.2,0.0,3.9,9.6,Clear
2022-12-26,36.4,15.7,0.0,7.9,9.7,Clear
2022-12-27,22.3,5.4,0.0,13.6,9.5,Clear
2022-12-28,33.7,17.1,0.0,9.2,10.0,Clear
2022-12-29,37.1,20.4,0.0,10.7,9.9,Clear
2022-12-30,31.2,4.6,0.0,7.8,9.7,Clear
2022-12-31,25.4,12.8,0.09,8.5,9.5,Clear
2023-01-01,44.5,28.2,0.0,12.4,9.7,Clear
2023-01-02,17.4,0.7,0.3,8.9,8.8,Clear
2023-01-03,28.5,17.5,0.0,3.9,9.5,Clear
2023-01-04,32.0,18.1,0.0,13.3,9.8,Clear
2023-01-05,18.4,9.1,0.02,5.7,8.8,Clear
2023-01-06,41.6,11.0,0.0,6.9,10.0,Clear
2023-01-07,36.3,21.4,0.05,7.1,9.2,Clear
2023-01-08,30.0,12.0,0.0,6.7,9.6,Clear
2023-01-09,28.8,8.7,0.0,4.0,9.8,Clear
2023-01-10,25.1,10.3,0.05,7.0,9.0,Clear
2023-01-11,25.8,16.2,0.0,4.1,9.7,Clear
2023-01-12,39.5,17.6,0.04,5.2,9.2,Clear
2023-01-13,27.4,12.3,0.22,12.8,8.2,Clear
2023-01-14,30.9,17.9,0.05,10.1,9.6,Clear
2023-01-15,39.0,24.2,0.15,8.2,9.4,Clear
2023-01-16,18.5,-1.8,0.07,5.7,9.8,Clear
2023-01-17,49.0,34.3,0.09,12.2,9.6,Clear
2023-01-18,30.0,21.1,0.05,11.0,9.5,Clear
2023-01-19,47.3,22.3,0.0,4.4,9.6,Clear
2023-01-20,30.4,18.3,0.08,1.9,9.8,Clear
2023-01-21,32.1,16.5,0.18,2.9,8.5,Clear
2023-01-22,33.2,20.5,0.28,21.3,8.5,Windy
2023-01-23,22.3,13.4,0.0,2.9,9.9,Clear
2023-01-24,36.1,21.3,0.15,5.1,7.7,Clear
2023-01-25,39.2,30.3,0.13,4.3,8.4,Clear
2023-01-26,64.3,51.1,0.15,7.0,9.0,Clear
2023-01-27,38.7,12.2,0.0,17.6,9.8,Clear
2023-01-28,33.1,13.0,0.05,9.0,9.6,Clear
2023-01-29,33.8,14.9,0.22,20.0,9.4,Windy
2023-01-30,8.2,-2.7,0.0,10.7,10.0,Clear
2023-01-31,46.1,23.1,0.03,24.2,9.6,Windy
2023-02-01,30.4,11.6,0.0,14.5,9.9,Clear
2023-02-02,41.0,21.5,0.0,2.0,9.9,Clear
2023-02-03,41.1,27.2,0.0,27.7,9.8,Windy
2023-02-04,43.3,25.8,0.08,9.1,9.4,Clear
2023-02-05,28.2,19.2,0.0,23.6,10.0,Windy
2023-02-06,34.4,17.0,0.02,5.5,9.6,Clear
2023-02-07,54.4,38.4,0.04,6.7,8.4,Clear
2023-02-08,51.5,38.6,0.16,3.1,9.6,Clear
2023-02-09,46.5,37.7,0.0,5.5,10.0,Clear
2023-02-10,64.7,43.2,0.0,48.4,9.9,Windy
2023-02-11,46.0,31.6,0.08,5.0,9.5,Clear
2023-02-12,53.6,46.5,0.04,10.5,9.5,Clear
2023-02-13,40.7,21.9,0.0,8.6,10.0,Clear
2023-02-14,47.8,37.4,0.0,14.7,9.7,Clear
2023-02-15,40.5,30.3,0.06,7.2,9.8,Clear
2023-02-16,45.1,37.2,0.0,22.2,9.8,Windy
2023-02-17,41.0,21.1,0.05,9.5,9.7,Clear
2023-02-18,48.4,33.6,0.01,22.4,9.3,Windy
2023-02-19,15.5,-5.2,0.0,7.9,9.6,Clear
2023-02-20,31.1,5.6,0.0,10.2,9.5,Clear
2023-02-21,62.9,58.5,0.0,4.6,10.0,Clear
2023-02-22,41.5,22.4,0.05,1.4,9.3,Clear
2023-02-23,51.9,35.2,0.09,0.9,9.5,Clear
2023-02-24,39.5,30.0,0.01,3.6,9.4,Clear
2023-02-25,59.8,42.2,0.07,6.5,9.6,Clear
2023-02-26,61.5,39.1,0.04,5.7,9.7,Clear
2023-02-27,53.2,45.5,0.0,5.1,9.8,Clear
2023-02-28,61.6,40.9,0.0,6.3,10.0,Clear
2023-03-01,61.1,46.6,0.0,14.8,9.9,Clear
2023-03-02,67.5,57.5,0.0,9.7,10.0,Clear
2023-03-03,42.4,18.7,0.05,6.2,9.2,Clear
2023-03-04,38.3,20.7,0.27,20.5,9.4,Windy
2023-03-05,46.8,29.2,0.0,3.3,10.0,Clear
2023-03-06,48.9,24.2,0.16,2.7,9.4,Clear
2023-03-07,54.2,39.7,0.02,7.6,9.1,Clear
2023-03-08,57.5,57.7,0.01,10.4,9.5,Clear
2023-03-09,37.3,26.9,0.0,6.8,9.7,Clear
2023-03-10,71.5,56.0,0.0,8.8,9.9,Clear
2023-03-11,63.0,48.4,0.06,13.9,9.5,Clear
2023-03-12,36.1,17.5,0.29,12.7,8.7,Clear
2023-03-13,60.6,52.7,0.04,7.9,6.7,Clear
2023-03-14,55.6,43.7,0.0,13.1,9.7,Clear
2023-03-15,39.5,19.8,0.0,1.4,9.6,Clear
2023-03-16,41.9,19.4,0.0,11.6,9.9,Clear
2023-03-17,61.1,47.9,0.05,21.7,5.6,Windy
2023-03-18,43.8,28.9,0.0,24.4,9.4,Windy
2023-03-19,81.0,70.4,0.47,15.4,8.4,Clear
2023-03-20,73.7,59.9,0.0,15.5,9.8,Clear
2023-03-21,64.2,51.9,0.0,2.1,10.0,Clear
2023-03-22,61.9,48.5,0.07,11.2,9.8,Clear
2023-03-23,77.0,65.5,0.0,4.0,10.0,Clear
2023-03-24,61.3,44.6,0.0,8.6,10.0,Clear
2023-03-25,74.1,64.6,0.0,15.8,9.7,Clear
2023-03-26,72.9,64.5,0.0,21.3,10.0,Windy
2023-03-27,50.1,34.1,0.0,14.0,9.9,Clear
2023-03-28,61.2,41.1,0.0,20.5,10.0,Windy
2023-03-29,73.0,68.1,0.0,4.3,9.7,Clear
2023-03-30,81.4,67.4,0.11,6.2,9.7,Clear
2023-03-31,49.9,35.9,0.12,6.5,9.3,Clear
2023-04-01,62.3,46.9,0.0,5.0,10.0,Clear
2023-04-02,66.5,43.4,0.0,3.3,10.0,Clear
2023-04-03,62.8,49.0,0.0,10.2,9.9,Clear
2023-04-04,56.9,45.1,0.0,30.9,9.9,Windy
2023-04-05,73.1,67.1,0.0,8.1,10.0,Clear
2023-04-06,63.6,43.2,0.0,9.5,9.9,Clear
2023-04-07,57.6,41.3,0.0,11.3,10.0,Clear
2023-04-08,71.7,54.1,0.0,16.4,9.8,Clear
2023-04-09,64.7,49.3,0.0,2.7,9.8,Clear
2023-04-10,74.5,53.8,0.03,7.7,8.7,Clear
2023-04-11,61.2,50.8,0.0,4.8,8.5,Clear
2023-04-12,87.7,67.8,0.0,14.5,9.8,Clear
2023-04-13,71.8,64.2,0.0,12.6,9.9,Clear
2023-04-14,57.5,36.2,0.0,0.3,9.9,Clear
2023-04-15,76.1,67.6,0.0,4.0,9.7,Clear
2023-04-16,83.6,74.7,0.0,3.4,10.0,Clear
2023-04-17,78.7,66.7,0.0,11.1,9.8,Clear
2023-04-18,46.8,36.7,0.05,4.1,8.7,Clear
2023-04-19,76.4,68.5,0.0,0.3,9.9,Clear
2023-04-20,83.6,62.1,0.0,5.8,10.0,Clear
2023-04-21,76.0,56.6,0.0,8.6,9.6,Clear
2023-04-22,68.7,54.9,0.0,6.3,9.4,Clear
2023-04-23,72.1,61.8,0.0,13.9,10.0,Clear
2023-04-24,78.6,74.6,0.0,4.4,10.0,Clear
2023-04-25,77.2,61.3,0.0,12.1,9.7,Clear
2023-04-26,72.2,64.3,0.0,8.9,9.5,Clear
2023-04-27,71.9,54.2,0.0,20.9,9.8,Windy
2023-04-28,89.9,64.0,0.02,5.3,9.8,Clear
2023-04-29,62.6,41.2,0.0,6.8,9.8,Clear
2023-04-30,55.7,39.1,0.0,7.7,9.5,Clear
2023-05-01,96.2,93.0,0.0,13.3,8.8,Clear
2023-05-02,83.1,63.1,0.0,5.7,9.9,Clear
2023-05-03,82.3,66.6,0.1,1.8,9.3,Clear
2023-05-04,79.4,63.5,0.0,4.5,10.0,Clear
2023-05-05,84.5,71.1,0.03,12.0,9.3,Clear
2023-05-06,96.2,79.7,0.0,1.9,9.3,Clear
2023-05-07,74.7,59.8,0.0,24.5,9.6,Windy
2023-05-08,89.3,78.4,0.0,8.0,9.9,Clear
2023-05-09,78.8,58.1,0.0,12.7,9.9,Clear
2023-05-10,69.6,51.3,0.0,9.9,9.8,Clear
2023-05-11,81.4,62.9,0.0,7.4,9.9,Clear
2023-05-12,94.5,77.2,0.0,2.8,10.0,Clear
2023-05-13,93.4,76.2,0.0,5.7,9.9,Clear
2023-05-14,89.1,73.2,0.03,11.8,8.8,Clear
2023-05-15,87.2,73.7,0.0,1.1,9.8,Clear
2023-05-16,74.3,54.3,0.19,22.3,8.3,Windy
2023-05-17,93.4,82.9,0.0,2.9,9.8,Clear
2023-05-18,74.1,60.9,0.0,13.7,10.0,Clear
2023-05-19,81.2,78.7,0.0,18.5,9.8,Clear
2023-05-20,74.5,59.0,0.0,13.8,9.6,Clear
2023-05-21,94.0,86.5,0.0,23.0,10.0,Windy
2023-05-22,92.9,78.3,0.0,8.9,9.9,Clear
2023-05-23,82.3,77.7,0.0,1.0,9.9,Clear
2023-05-24,78.0,63.0,0.06,10.4,9.9,Clear
2023-05-25,92.1,67.5,0.17,2.1,9.2,Clear
2023-05-26,78.1,61.8,0.0,14.6,10.0,Clear
2023-05-27,92.9,71.3,0.07,9.7,8.3,Clear
2023-05-28,84.1,67.1,0.0,2.7,9.7,Clear
2023-05-29,96.2,78.2,0.0,7.0,9.9,Clear
2023-05-30,82.0,65.8,0.0,2.3,9.7,Clear
2023-05-31,84.5,69.8,0.19,8.7,8.2,Clear
2023-06-01,89.6,69.9,0.0,11.6,9.9,Clear
2023-06-02,82.6,72.1,0.0,10.5,10.0,Clear
2023-06-03,94.1,79.9,0.0,5.3,10.0,Clear
2023-06-04,90.0,69.1,0.16,10.0,9.6,Clear
2023-06-05,107.4,89.0,0.03,10.1,9.8,Clear
2023-06-06,93.8,68.4,0.0,1.5,9.7,Clear
2023-06-07,82.1,63.1,0.0,18.5,10.0,Clear
2023-06-08,88.9,67.0,0.0,17.8,9.5,Clear
2023-06-09,83.9,76.5,0.0,9.3,9.9,Clear
2023-06-10,90.4,83.3,0.0,7.3,9.8,Clear
2023-06-11,77.7,63.8,0.0,10.2,9.9,Clear
2023-06-12,100.8,82.8,0.0,7.5,9.8,Clear
2023-06-13,95.8,82.5,0.0,5.0,10.0,Clear
2023-06-14,90.5,76.6,0.0,16.4,9.9,Clear
2023-06-15,102.6,91.5,0.0,13.2,9.8,Clear
2023-06-16,83.5,64.5,0.0,13.6,9.8,Clear
2023-06-17,100.4,77.2,0.0,11.5,9.6,Clear
2023-06-18,94.5,88.9,0.0,18.4,9.7,Clear
2023-06-19,87.5,82.4,0.0,5.9,9.6,Clear
2023-06-20,88.3,78.0,0.0,6.2,10.0,Clear
2023-06-21,89.3,71.7,0.0,13.5,9.5,Clear
2023-06-22,80.1,69.2,0.0,11.9,10.0,Clear
2023-06-23,94.7,83.3,0.0,14.3,9.9,Clear
2023-06-24,75.1,64.7,0.07,22.2,9.5,Windy
2023-06-25,80.6,65.1,0.1,6.2,9.7,Clear
2023-06-26,84.0,64.3,0.0,6.8,10.0,Clear
2023-06-27,95.6,76.9,0.0,13.4,9.9,Clear
2023-06-28,93.0,68.2,0.03,18.5,9.4,Clear
2023-06-29,90.3,84.9,0.05,8.1,9.8,Clear
2023-06-30,70.4,63.3,0.09,4.2,9.8,Clear
2023-07-01,90.4,78.9,0.0,19.7,10.0,Clear
2023-07-02,107.2,93.1,0.0,13.7,9.5,Clear
2023-07-03,81.7,66.1,0.0,0.5,9.7,Clear
2023-07-04,80.8,75.1,0.0,11.6,9.9,Clear
2023-07-05,91.3,73.3,0.01,19.0,9.7,Clear
2023-07-06,83.6,63.9,0.0,2.7,10.0,Clear
2023-07-07,97.4,84.0,0.0,5.0,10.0,Clear
2023-07-08,93.3,83.9,0.0,1.7,10.0,Clear
2023-07-09,91.7,75.2,0.0,7.0,9.5,Clear
2023-07-10,85.3,69.9,0.0,10.4,9.9,Clear
2023-07-11,81.6,70.9,0.0,28.5,9.9,Windy
2023-07-12,73.9,59.9,0.0,5.9,9.6,Clear
2023-07-13,82.7,76.7,0.0,8.0,9.9,Clear
2023-07-14,83.3,69.8,0.09,4.0,9.2,Clear
2023-07-15,101.7,85.1,0.0,11.1,9.9,Clear
2023-07-16,92.4,86.3,0.0,9.4,9.9,Clear
2023-07-17,83.8,67.6,0.0,6.5,9.9,Clear
2023-07-18,93.6,78.0,0.0,5.8,9.7,Clear
2023-07-19,85.1,72.8,0.0,11.4,9.8,Clear
2023-07-20,78.6,68.5,0.0,5.9,10.0,Clear
2023-07-21,85.5,70.3,0.0,9.9,10.0,Clear
2023-07-22,82.1,62.9,0.0,8.9,9.9,Clear
2023-07-23,82.5,77.5,0.0,8.5,10.0,Clear
2023-07-24,74.4,52.7,0.0,18.4,9.9,Clear
2023-07-25,84.8,61.6,0.0,3.7,10.0,Clear
2023-07-26,73.3,62.0,0.0,4.8,9.5,Clear
2023-07-27,78.3,65.1,0.0,5.9,9.7,Clear
2023-07-28,81.6,65.8,0.0,1.8,9.7,Clear
2023-07-29,77.6,61.0,0.0,10.0,9.9,Clear
2023-07-30,83.3,68.4,0.0,6.0,9.6,Clear
2023-07-31,81.8,67.1,0.05,6.2,9.8,Clear
2023-08-01,80.9,60.8,0.0,3.2,9.8,Clear
2023-08-02,84.9,66.1,0.0,3.0,9.4,Clear
2023-08-03,78.5,67.4,0.0,10.8,9.9,Clear
2023-08-04,77.6,66.1,0.0,8.7,9.8,Clear
2023-08-05,89.8,80.8,0.0,4.1,9.7,Clear
2023-08-06,110.5,95.4,0.0,14.2,9.9,Clear
2023-08-07,76.7,59.7,0.0,15.2,9.8,Clear
2023-08-08,83.7,78.9,0.0,10.5,9.7,Clear
2023-08-09,103.0,84.6,0.0,8.8,10.0,Clear
2023-08-10,84.2,60.8,0.0,12.5,10.0,Clear
2023-08-11,77.4,70.0,0.07,5.6,9.6,Clear
2023-08-12,77.2,60.8,0.0,8.5,9.3,Clear
2023-08-13,97.3,82.9,0.0,20.3,9.8,Windy
2023-08-14,75.1,64.3,0.0,15.1,10.0,Clear
2023-08-15,74.9,54.6,0.0,15.4,9.9,Clear
2023-08-16,90.4,82.2,0.0,9.8,9.7,Clear
2023-08-17,64.8,38.4,0.0,11.8,9.7,Clear
2023-08-18,71.9,57.2,0.0,7.5,10.0,Clear
2023-08-19,74.8,60.3,0.0,7.2,9.6,Clear
2023-08-20,73.9,58.2,0.0,9.0,9.9,Clear
2023-08-21,67.1,50.8,0.0,18.7,9.4,Clear
2023-08-22,81.0,73.9,0.0,16.0,9.9,Clear
2023-08-23,71.0,59.1,0.0,0.5,10.0,Clear
